"id","parent_key/id","name","type","value_ids/name","value_ids/type"
"Kumho_I'Zen RV Stud KC16_tireModel","Kumho_tirebrand","I'Zen RV Stud KC16","tyre_model",,
"Kumho_I'Zen Stud KW11_tireModel","Kumho_tirebrand","I'Zen Stud KW11","tyre_model",,
"Kumho_I'Zen WIS KW19 _tireModel","Kumho_tirebrand","I'Zen WIS KW19 ","tyre_model",,
"Kumho_I'Zen XW KW17 _tireModel","Kumho_tirebrand","I'Zen XW KW17 ","tyre_model",,
"Kumho_Ice Power KW21 _tireModel","Kumho_tirebrand","Ice Power KW21 ","tyre_model",,
"Kumho_KCA11_tireModel","Kumho_tirebrand","KCA11","tyre_model",,
"Kumho_KFD04 OFF M+S_tireModel","Kumho_tirebrand","KFD04 OFF M+S","tyre_model",,
"Kumho_KLA11_tireModel","Kumho_tirebrand","KLA11","tyre_model",,
"Kumho_KLD01 M+S_tireModel","Kumho_tirebrand","KLD01 M+S","tyre_model",,
"Kumho_KLD01E M+S_tireModel","Kumho_tirebrand","KLD01E M+S","tyre_model",,
"Kumho_KLD02 M+S_tireModel","Kumho_tirebrand","KLD02 M+S","tyre_model",,
"Kumho_KLD03 M+S_tireModel","Kumho_tirebrand","KLD03 M+S","tyre_model",,
"Kumho_KLS03_tireModel","Kumho_tirebrand","KLS03","tyre_model",,
"Kumho_KLT01_tireModel","Kumho_tirebrand","KLT01","tyre_model",,
"Kumho_KLT01+_tireModel","Kumho_tirebrand","KLT01+","tyre_model",,
"Kumho_KLT02_tireModel","Kumho_tirebrand","KLT02","tyre_model",,
"Kumho_KLT03_tireModel","Kumho_tirebrand","KLT03","tyre_model",,
"Kumho_KMA01 M+S_tireModel","Kumho_tirebrand","KMA01 M+S","tyre_model",,
"Kumho_KMA01+ M+S_tireModel","Kumho_tirebrand","KMA01+ M+S","tyre_model",,
"Kumho_KMA02 M+S_tireModel","Kumho_tirebrand","KMA02 M+S","tyre_model",,
"Kumho_KMA03 M+S_tireModel","Kumho_tirebrand","KMA03 M+S","tyre_model",,
"Kumho_KMA11 M+S_tireModel","Kumho_tirebrand","KMA11 M+S","tyre_model",,
"Kumho_KMA12 M+S_tireModel","Kumho_tirebrand","KMA12 M+S","tyre_model",,
"Kumho_KMD01 M+S_tireModel","Kumho_tirebrand","KMD01 M+S","tyre_model",,
"Kumho_KMD31 M+S_tireModel","Kumho_tirebrand","KMD31 M+S","tyre_model",,
"Kumho_KMT01+ M+S_tireModel","Kumho_tirebrand","KMT01+ M+S","tyre_model",,
"Kumho_KRD02 M+S_tireModel","Kumho_tirebrand","KRD02 M+S","tyre_model",,
"Kumho_KRD50 M+S_tireModel","Kumho_tirebrand","KRD50 M+S","tyre_model",,
"Kumho_KRS02_tireModel","Kumho_tirebrand","KRS02","tyre_model",,
"Kumho_KRS03_tireModel","Kumho_tirebrand","KRS03","tyre_model",,
"Kumho_KRS03+_tireModel","Kumho_tirebrand","KRS03+","tyre_model",,
"Kumho_KRS04_tireModel","Kumho_tirebrand","KRS04","tyre_model",,
"Kumho_KRS15_tireModel","Kumho_tirebrand","KRS15","tyre_model",,
"Kumho_KRS24_tireModel","Kumho_tirebrand","KRS24","tyre_model",,
"Kumho_KRT02_tireModel","Kumho_tirebrand","KRT02","tyre_model",,
"Kumho_KW7400 _tireModel","Kumho_tirebrand","KW7400 ","tyre_model",,
"Kumho_KWD01 M+S_tireModel","Kumho_tirebrand","KWD01 M+S","tyre_model",,
"Kumho_KWS01 M+S_tireModel","Kumho_tirebrand","KWS01 M+S","tyre_model",,
"Kumho_PorTran KC53_tireModel","Kumho_tirebrand","PorTran KC53","tyre_model",,
"Kumho_Power Grip 749P _tireModel","Kumho_tirebrand","Power Grip 749P ","tyre_model",,
"Kumho_Power Grip KC11 _tireModel","Kumho_tirebrand","Power Grip KC11 ","tyre_model",,
"Kumho_Power Max 769_tireModel","Kumho_tirebrand","Power Max 769","tyre_model",,
"Kumho_Power Racer II 727_tireModel","Kumho_tirebrand","Power Racer II 727","tyre_model",,
"Kumho_Power Star 756_tireModel","Kumho_tirebrand","Power Star 756","tyre_model",,
"Kumho_Power Star 758_tireModel","Kumho_tirebrand","Power Star 758","tyre_model",,
"Kumho_Radial 722_tireModel","Kumho_tirebrand","Radial 722","tyre_model",,
"Kumho_Radial 798_tireModel","Kumho_tirebrand","Radial 798","tyre_model",,
"Kumho_Radial 798 Plus_tireModel","Kumho_tirebrand","Radial 798 Plus","tyre_model",,
"Kumho_Radial 852_tireModel","Kumho_tirebrand","Radial 852","tyre_model",,
"Kumho_Radial 857_tireModel","Kumho_tirebrand","Radial 857","tyre_model",,
"Kumho_Road Venture APT KL51_tireModel","Kumho_tirebrand","Road Venture APT KL51","tyre_model",,
"Kumho_Road Venture AT 825_tireModel","Kumho_tirebrand","Road Venture AT 825","tyre_model",,
"Kumho_Road Venture AT KL78_tireModel","Kumho_tirebrand","Road Venture AT KL78","tyre_model",,
"Kumho_Road Venture MT 834_tireModel","Kumho_tirebrand","Road Venture MT 834","tyre_model",,
"Kumho_Road Venture MT KL71_tireModel","Kumho_tirebrand","Road Venture MT KL71","tyre_model",,
"Kumho_Road Venture SAT KL61_tireModel","Kumho_tirebrand","Road Venture SAT KL61","tyre_model",,
"Kumho_Road Venture ST KL11_tireModel","Kumho_tirebrand","Road Venture ST KL11","tyre_model",,
"Kumho_Road Venture ST KL16_tireModel","Kumho_tirebrand","Road Venture ST KL16","tyre_model",,
"Kumho_Sense KR26_tireModel","Kumho_tirebrand","Sense KR26","tyre_model",,
"Kumho_Solus HA31_tireModel","Kumho_tirebrand","Solus HA31","tyre_model",,
"Kumho_Solus KH14_tireModel","Kumho_tirebrand","Solus KH14","tyre_model",,
"Kumho_Solus KH15_tireModel","Kumho_tirebrand","Solus KH15","tyre_model",,
"Kumho_Solus KH16_tireModel","Kumho_tirebrand","Solus KH16","tyre_model",,
"Kumho_Solus KH17_tireModel","Kumho_tirebrand","Solus KH17","tyre_model",,
"Kumho_Solus KH18_tireModel","Kumho_tirebrand","Solus KH18","tyre_model",,
"Kumho_Solus KH25_tireModel","Kumho_tirebrand","Solus KH25","tyre_model",,
"Kumho_Solus KR21_tireModel","Kumho_tirebrand","Solus KR21","tyre_model",,
"Kumho_Solus TA31_tireModel","Kumho_tirebrand","Solus TA31","tyre_model",,
"Kumho_Solus Vier KH21_tireModel","Kumho_tirebrand","Solus Vier KH21","tyre_model",,
"Kumho_Solus Xpert KH20_tireModel","Kumho_tirebrand","Solus Xpert KH20","tyre_model",,
"Kumho_Steel Radial 856_tireModel","Kumho_tirebrand","Steel Radial 856","tyre_model",,
"Kumho_Touring A/S 791_tireModel","Kumho_tirebrand","Touring A/S 791","tyre_model",,
"Kumho_WinTer PorTran CW51 _tireModel","Kumho_tirebrand","WinTer PorTran CW51 ","tyre_model",,
"Kumho_WinTer PorTran KC12 _tireModel","Kumho_tirebrand","WinTer PorTran KC12 ","tyre_model",,
"Kumho_WinterCraft ice Wi31 _tireModel","Kumho_tirebrand","WinterCraft ice Wi31 ","tyre_model",,
"Kumho_WinterCraft WP51 _tireModel","Kumho_tirebrand","WinterCraft WP51 ","tyre_model",,
"Landsail_LS288_tireModel","Landsail_tirebrand","LS288","tyre_model",,
"Landsail_LS588_tireModel","Landsail_tirebrand","LS588","tyre_model",,
"Landsail_LS788_tireModel","Landsail_tirebrand","LS788","tyre_model",,
"Landsail_LS988_tireModel","Landsail_tirebrand","LS988","tyre_model",,
"Landsail_Snow Star _tireModel","Landsail_tirebrand","Snow Star ","tyre_model",,
"Landsail_Winter Lander _tireModel","Landsail_tirebrand","Winter Lander ","tyre_model",,
"Landsail_Winter Star _tireModel","Landsail_tirebrand","Winter Star ","tyre_model",,
"Lanvigator_CatchFors A/T_tireModel","Lanvigator_tirebrand","CatchFors A/T","tyre_model",,
"Lanvigator_CatchGre GP100_tireModel","Lanvigator_tirebrand","CatchGre GP100","tyre_model",,
"Lanvigator_CatchPower_tireModel","Lanvigator_tirebrand","CatchPower","tyre_model",,
"Lanvigator_CatchSnow Winter 120 _tireModel","Lanvigator_tirebrand","CatchSnow Winter 120 ","tyre_model",,
"Lanvigator_Comfort 1_tireModel","Lanvigator_tirebrand","Comfort 1","tyre_model",,
"Lanvigator_EcoSnow _tireModel","Lanvigator_tirebrand","EcoSnow ","tyre_model",,
"Lanvigator_EcoSnow 4x4 _tireModel","Lanvigator_tirebrand","EcoSnow 4x4 ","tyre_model",,
"Lanvigator_Ice Crown _tireModel","Lanvigator_tirebrand","Ice Crown ","tyre_model",,
"Lanvigator_Mile Max_tireModel","Lanvigator_tirebrand","Mile Max","tyre_model",,
"Lanvigator_PerforMax_tireModel","Lanvigator_tirebrand","PerforMax","tyre_model",,
"Lanvigator_Primetour_tireModel","Lanvigator_tirebrand","Primetour","tyre_model",,
"Lanvigator_SnowPower _tireModel","Lanvigator_tirebrand","SnowPower ","tyre_model",,
"Lassa_Atracta_tireModel","Lassa_tirebrand","Atracta","tyre_model",,
"Lassa_Competus A/T_tireModel","Lassa_tirebrand","Competus A/T","tyre_model",,
"Lassa_Competus H/L_tireModel","Lassa_tirebrand","Competus H/L","tyre_model",,
"Lassa_Competus H/P_tireModel","Lassa_tirebrand","Competus H/P","tyre_model",,
"Lassa_Competus Winter _tireModel","Lassa_tirebrand","Competus Winter ","tyre_model",,
"Lassa_Greenways_tireModel","Lassa_tirebrand","Greenways","tyre_model",,
"Lassa_Iceways _tireModel","Lassa_tirebrand","Iceways ","tyre_model",,
"Lassa_Impetus 2_tireModel","Lassa_tirebrand","Impetus 2","tyre_model",,
"Lassa_Impetus Revo_tireModel","Lassa_tirebrand","Impetus Revo","tyre_model",,
"Lassa_Impetus Revo Plus_tireModel","Lassa_tirebrand","Impetus Revo Plus","tyre_model",,
"Lassa_Impetus Sport_tireModel","Lassa_tirebrand","Impetus Sport","tyre_model",,
"Lassa_LC/T_tireModel","Lassa_tirebrand","LC/T","tyre_model",,
"Lassa_LS/M4000_tireModel","Lassa_tirebrand","LS/M4000","tyre_model",,
"Lassa_LS/R3000_tireModel","Lassa_tirebrand","LS/R3000","tyre_model",,
"Lassa_LS/R3000 Plus_tireModel","Lassa_tirebrand","LS/R3000 Plus","tyre_model",,
"Lassa_LS/R3100_tireModel","Lassa_tirebrand","LS/R3100","tyre_model",,
"Lassa_LS/T5500_tireModel","Lassa_tirebrand","LS/T5500","tyre_model",,
"Lassa_LT/A_tireModel","Lassa_tirebrand","LT/A","tyre_model",,
"Lassa_LT/R_tireModel","Lassa_tirebrand","LT/R","tyre_model",,
"Lassa_LT/T_tireModel","Lassa_tirebrand","LT/T","tyre_model",,
"Lassa_Miratta_tireModel","Lassa_tirebrand","Miratta","tyre_model",,
"Lassa_OK200_tireModel","Lassa_tirebrand","OK200","tyre_model",,
"Lassa_OK280_tireModel","Lassa_tirebrand","OK280","tyre_model",,
"Lassa_OK440_tireModel","Lassa_tirebrand","OK440","tyre_model",,
"Lassa_Phenoma_tireModel","Lassa_tirebrand","Phenoma","tyre_model",,
"Lassa_Snoways 2 _tireModel","Lassa_tirebrand","Snoways 2 ","tyre_model",,
"Lassa_Snoways 2 Plus _tireModel","Lassa_tirebrand","Snoways 2 Plus ","tyre_model",,
"Lassa_Snoways 2C _tireModel","Lassa_tirebrand","Snoways 2C ","tyre_model",,
"Lassa_Snoways 3 _tireModel","Lassa_tirebrand","Snoways 3 ","tyre_model",,
"Lassa_Snoways Era _tireModel","Lassa_tirebrand","Snoways Era ","tyre_model",,
"Lassa_Snoways Era+ _tireModel","Lassa_tirebrand","Snoways Era+ ","tyre_model",,
"Lassa_Transway_tireModel","Lassa_tirebrand","Transway","tyre_model",,
"Lassa_Winterra _tireModel","Lassa_tirebrand","Winterra ","tyre_model",,
"Lassa_Wintus _tireModel","Lassa_tirebrand","Wintus ","tyre_model",,
"Lassa_Wintus 2 _tireModel","Lassa_tirebrand","Wintus 2 ","tyre_model",,
"Laufenn_G Fit AS LH41_tireModel","Laufenn_tirebrand","G Fit AS LH41","tyre_model",,
"Laufenn_G Fit EQ LK41_tireModel","Laufenn_tirebrand","G Fit EQ LK41","tyre_model",,
"Laufenn_I Fit _tireModel","Laufenn_tirebrand","I Fit ","tyre_model",,
"Laufenn_I Fit Ice LW71 _tireModel","Laufenn_tirebrand","I Fit Ice LW71 ","tyre_model",,
"Laufenn_S Fit EQ LK01_tireModel","Laufenn_tirebrand","S Fit EQ LK01","tyre_model",,
"Laufenn_X Fit AT_tireModel","Laufenn_tirebrand","X Fit AT","tyre_model",,
"Laufenn_X Fit HT_tireModel","Laufenn_tirebrand","X Fit HT","tyre_model",,
"Laufenn_X Fit Van LV01_tireModel","Laufenn_tirebrand","X Fit Van LV01","tyre_model",,
"LEAO_CrossWind Eco Touring_tireModel","LEAO_tirebrand","CrossWind Eco Touring","tyre_model",,
"LEAO_Nova-Force HP_tireModel","LEAO_tirebrand","Nova-Force HP","tyre_model",,
"LEAO_Radial 652 _tireModel","LEAO_tirebrand","Radial 652 ","tyre_model",,
"LEAO_Radial 656 _tireModel","LEAO_tirebrand","Radial 656 ","tyre_model",,
"Lexington_ES-335_tireModel","Lexington_tirebrand","ES-335","tyre_model",,
"Linglong_A968_tireModel","Linglong_tirebrand","A968","tyre_model",,
"Linglong_C600_tireModel","Linglong_tirebrand","C600","tyre_model",,
"Linglong_CrossWind A/T_tireModel","Linglong_tirebrand","CrossWind A/T","tyre_model",,
"Linglong_CrossWind Directional_tireModel","Linglong_tirebrand","CrossWind Directional","tyre_model",,
"Linglong_CrossWind EcoTouring_tireModel","Linglong_tirebrand","CrossWind EcoTouring","tyre_model",,
"Linglong_CrossWind HP010_tireModel","Linglong_tirebrand","CrossWind HP010","tyre_model",,
"Linglong_D900 M+S_tireModel","Linglong_tirebrand","D900 M+S","tyre_model",,
"Linglong_D905 M+S_tireModel","Linglong_tirebrand","D905 M+S","tyre_model",,
"Linglong_D915 M+S_tireModel","Linglong_tirebrand","D915 M+S","tyre_model",,
"Linglong_D928 M+S_tireModel","Linglong_tirebrand","D928 M+S","tyre_model",,
"Linglong_D930 M+S_tireModel","Linglong_tirebrand","D930 M+S","tyre_model",,
"Linglong_D935 M+S_tireModel","Linglong_tirebrand","D935 M+S","tyre_model",,
"Linglong_D950 M+S_tireModel","Linglong_tirebrand","D950 M+S","tyre_model",,
"Linglong_D955 M+S_tireModel","Linglong_tirebrand","D955 M+S","tyre_model",,
"Linglong_D960 M+S_tireModel","Linglong_tirebrand","D960 M+S","tyre_model",,
"Linglong_DE803_tireModel","Linglong_tirebrand","DE803","tyre_model",,
"Linglong_F805_tireModel","Linglong_tirebrand","F805","tyre_model",,
"Linglong_F816_tireModel","Linglong_tirebrand","F816","tyre_model",,
"Linglong_F820_tireModel","Linglong_tirebrand","F820","tyre_model",,
"Linglong_F828_tireModel","Linglong_tirebrand","F828","tyre_model",,
"Linglong_F835_tireModel","Linglong_tirebrand","F835","tyre_model",,
"Linglong_F855_tireModel","Linglong_tirebrand","F855","tyre_model",,
"Linglong_F860_tireModel","Linglong_tirebrand","F860","tyre_model",,
"Linglong_GreenMax 4x4 HP_tireModel","Linglong_tirebrand","GreenMax 4x4 HP","tyre_model",,
"Linglong_GreenMax EcoTouring_tireModel","Linglong_tirebrand","GreenMax EcoTouring","tyre_model",,
"Linglong_GreenMax R620_tireModel","Linglong_tirebrand","GreenMax R620","tyre_model",,
"Linglong_GreenMax Winter Grip _tireModel","Linglong_tirebrand","GreenMax Winter Grip ","tyre_model",,
"Linglong_GreenMax Winter Grip SUV _tireModel","Linglong_tirebrand","GreenMax Winter Grip SUV ","tyre_model",,
"Linglong_GreenMax Winter HP _tireModel","Linglong_tirebrand","GreenMax Winter HP ","tyre_model",,
"Linglong_GreenMax Winter UHP _tireModel","Linglong_tirebrand","GreenMax Winter UHP ","tyre_model",,
"Linglong_GreenMax Winter Van _tireModel","Linglong_tirebrand","GreenMax Winter Van ","tyre_model",,
"Linglong_L621_tireModel","Linglong_tirebrand","L621","tyre_model",,
"Linglong_LAL800_tireModel","Linglong_tirebrand","LAL800","tyre_model",,
"Linglong_LAL815_tireModel","Linglong_tirebrand","LAL815","tyre_model",,
"Linglong_LAL828_tireModel","Linglong_tirebrand","LAL828","tyre_model",,
"Linglong_LAL836_tireModel","Linglong_tirebrand","LAL836","tyre_model",,
"Linglong_LAR959 M+S_tireModel","Linglong_tirebrand","LAR959 M+S","tyre_model",,
"Linglong_LAU603_tireModel","Linglong_tirebrand","LAU603","tyre_model",,
"Linglong_LAU802_tireModel","Linglong_tirebrand","LAU802","tyre_model",,
"Linglong_LAW808 M+S_tireModel","Linglong_tirebrand","LAW808 M+S","tyre_model",,
"Linglong_LDE803_tireModel","Linglong_tirebrand","LDE803","tyre_model",,
"Linglong_LDE822_tireModel","Linglong_tirebrand","LDE822","tyre_model",,
"Linglong_LDL810 M+S_tireModel","Linglong_tirebrand","LDL810 M+S","tyre_model",,
"Linglong_LDL813 M+S_tireModel","Linglong_tirebrand","LDL813 M+S","tyre_model",,
"Linglong_LDL817 M+S_tireModel","Linglong_tirebrand","LDL817 M+S","tyre_model",,
"Linglong_LDL829 M+S_tireModel","Linglong_tirebrand","LDL829 M+S","tyre_model",,
"Linglong_LDL831 M+S_tireModel","Linglong_tirebrand","LDL831 M+S","tyre_model",,
"Linglong_LDO916_tireModel","Linglong_tirebrand","LDO916","tyre_model",,
"Linglong_LDO989_tireModel","Linglong_tirebrand","LDO989","tyre_model",,
"Linglong_LDO993_tireModel","Linglong_tirebrand","LDO993","tyre_model",,
"Linglong_LDR939 M+S_tireModel","Linglong_tirebrand","LDR939 M+S","tyre_model",,
"Linglong_LDR978 M+S_tireModel","Linglong_tirebrand","LDR978 M+S","tyre_model",,
"Linglong_LDW807 M+S_tireModel","Linglong_tirebrand","LDW807 M+S","tyre_model",,
"Linglong_LFE805_tireModel","Linglong_tirebrand","LFE805","tyre_model",,
"Linglong_LFL827_tireModel","Linglong_tirebrand","LFL827","tyre_model",,
"Linglong_LFL866_tireModel","Linglong_tirebrand","LFL866","tyre_model",,
"Linglong_LFW806 M+S_tireModel","Linglong_tirebrand","LFW806 M+S","tyre_model",,
"Linglong_LLA18_tireModel","Linglong_tirebrand","LLA18","tyre_model",,
"Linglong_LLA28_tireModel","Linglong_tirebrand","LLA28","tyre_model",,
"Linglong_LLA38_tireModel","Linglong_tirebrand","LLA38","tyre_model",,
"Linglong_LLD01 M+S_tireModel","Linglong_tirebrand","LLD01 M+S","tyre_model",,
"Linglong_LLD09 M+S_tireModel","Linglong_tirebrand","LLD09 M+S","tyre_model",,
"Linglong_LLD27 M+S_tireModel","Linglong_tirebrand","LLD27 M+S","tyre_model",,
"Linglong_LLF01_tireModel","Linglong_tirebrand","LLF01","tyre_model",,
"Linglong_LLF02_tireModel","Linglong_tirebrand","LLF02","tyre_model",,
"Linglong_LLF06_tireModel","Linglong_tirebrand","LLF06","tyre_model",,
"Linglong_LLF16_tireModel","Linglong_tirebrand","LLF16","tyre_model",,
"Linglong_LLF26_tireModel","Linglong_tirebrand","LLF26","tyre_model",,
"Linglong_LLF56+_tireModel","Linglong_tirebrand","LLF56+","tyre_model",,
"Linglong_LLF76_tireModel","Linglong_tirebrand","LLF76","tyre_model",,
"Linglong_LLF86_tireModel","Linglong_tirebrand","LLF86","tyre_model",,
"Linglong_LLF88_tireModel","Linglong_tirebrand","LLF88","tyre_model",,
"Linglong_LMC8_tireModel","Linglong_tirebrand","LMC8","tyre_model",,
"Linglong_LTL809_tireModel","Linglong_tirebrand","LTL809","tyre_model",,
"Linglong_LTL811_tireModel","Linglong_tirebrand","LTL811","tyre_model",,
"Linglong_LTL812_tireModel","Linglong_tirebrand","LTL812","tyre_model",,
"Linglong_Radial650 _tireModel","Linglong_tirebrand","Radial650 ","tyre_model",,
"Linglong_Radial652 _tireModel","Linglong_tirebrand","Radial652 ","tyre_model",,
"Linglong_Radial656 _tireModel","Linglong_tirebrand","Radial656 ","tyre_model",,
"Linglong_Radial666_tireModel","Linglong_tirebrand","Radial666","tyre_model",,
"Linglong_S850 M+S_tireModel","Linglong_tirebrand","S850 M+S","tyre_model",,
"Linglong_T810_tireModel","Linglong_tirebrand","T810","tyre_model",,
"Linglong_T820_tireModel","Linglong_tirebrand","T820","tyre_model",,
"Linglong_T830_tireModel","Linglong_tirebrand","T830","tyre_model",,
"Linglong_TL809_tireModel","Linglong_tirebrand","TL809","tyre_model",,
"Linglong_U801_tireModel","Linglong_tirebrand","U801","tyre_model",,
"Long March_LM117_tireModel","Long March_tirebrand","LM117","tyre_model",,
"Long March_LM118_tireModel","Long March_tirebrand","LM118","tyre_model",,
"Long March_LM120_tireModel","Long March_tirebrand","LM120","tyre_model",,
"Long March_LM128_tireModel","Long March_tirebrand","LM128","tyre_model",,
"Long March_LM201_tireModel","Long March_tirebrand","LM201","tyre_model",,
"Long March_LM216_tireModel","Long March_tirebrand","LM216","tyre_model",,
"Long March_LM326 M+S_tireModel","Long March_tirebrand","LM326 M+S","tyre_model",,
"Long March_LM328 M+S_tireModel","Long March_tirebrand","LM328 M+S","tyre_model",,
"Long March_LM508 M+S_tireModel","Long March_tirebrand","LM508 M+S","tyre_model",,
"Long March_LM509 M+S_tireModel","Long March_tirebrand","LM509 M+S","tyre_model",,
"Mabor_Street Jet_tireModel","Mabor_tirebrand","Street Jet","tyre_model",,
"Mabor_Street Jet 2_tireModel","Mabor_tirebrand","Street Jet 2","tyre_model",,
"Mabor_Van Jet 2_tireModel","Mabor_tirebrand","Van Jet 2","tyre_model",,
"Mabor_Winter Jet 2 _tireModel","Mabor_tirebrand","Winter Jet 2 ","tyre_model",,
"Maloya_ Futura Primato_tireModel","Maloya_tirebrand"," Futura Primato","tyre_model",,
"Maloya_Cresta-220 _tireModel","Maloya_tirebrand","Cresta-220 ","tyre_model",,
"Maloya_Cresta-300 _tireModel","Maloya_tirebrand","Cresta-300 ","tyre_model",,
"Maloya_Davos _tireModel","Maloya_tirebrand","Davos ","tyre_model",,
"Maloya_QuadriS_tireModel","Maloya_tirebrand","QuadriS","tyre_model",,
"Marangoni_4 Ice E+ _tireModel","Marangoni_tirebrand","4 Ice E+ ","tyre_model",,
"Marangoni_4 Ice E+ SUV _tireModel","Marangoni_tirebrand","4 Ice E+ SUV ","tyre_model",,
"Marangoni_4 Ice Geco _tireModel","Marangoni_tirebrand","4 Ice Geco ","tyre_model",,
"Marangoni_4 Winter _tireModel","Marangoni_tirebrand","4 Winter ","tyre_model",,
"Marangoni_4 Winter Comm _tireModel","Marangoni_tirebrand","4 Winter Comm ","tyre_model",,
"Marangoni_e-comm_tireModel","Marangoni_tirebrand","e-comm","tyre_model",,
"Marangoni_e-logic_tireModel","Marangoni_tirebrand","e-logic","tyre_model",,
"Marangoni_M-Power_tireModel","Marangoni_tirebrand","M-Power","tyre_model",,
"Marangoni_M-Power SUV_tireModel","Marangoni_tirebrand","M-Power SUV","tyre_model",,
"Marangoni_M100 W _tireModel","Marangoni_tirebrand","M100 W ","tyre_model",,
"Marangoni_Maxo_tireModel","Marangoni_tirebrand","Maxo","tyre_model",,
"Marangoni_Maxo HPT_tireModel","Marangoni_tirebrand","Maxo HPT","tyre_model",,
"Marangoni_Meteo Esc E+ _tireModel","Marangoni_tirebrand","Meteo Esc E+ ","tyre_model",,
"Marangoni_Meteo Grip E+ _tireModel","Marangoni_tirebrand","Meteo Grip E+ ","tyre_model",,
"Marangoni_Meteo HP _tireModel","Marangoni_tirebrand","Meteo HP ","tyre_model",,
"Marangoni_Meteo HP SUV _tireModel","Marangoni_tirebrand","Meteo HP SUV ","tyre_model",,
"Marangoni_Mythos_tireModel","Marangoni_tirebrand","Mythos","tyre_model",,
"Marangoni_Mythos SUV_tireModel","Marangoni_tirebrand","Mythos SUV","tyre_model",,
"Marangoni_Trio_tireModel","Marangoni_tirebrand","Trio","tyre_model",,
"Marangoni_Verso_tireModel","Marangoni_tirebrand","Verso","tyre_model",,
"Marangoni_Zeta Linea_tireModel","Marangoni_tirebrand","Zeta Linea","tyre_model",,
"Marshal_719 Power Racer II_tireModel","Marshal_tirebrand","719 Power Racer II","tyre_model",,
"Marshal_749 Power Grip _tireModel","Marshal_tirebrand","749 Power Grip ","tyre_model",,
"Marshal_791 Touring A/S_tireModel","Marshal_tirebrand","791 Touring A/S","tyre_model",,
"Marshal_792 Power Prima II_tireModel","Marshal_tirebrand","792 Power Prima II","tyre_model",,
"Marshal_793 All Season_tireModel","Marshal_tirebrand","793 All Season","tyre_model",,
"Marshal_854 CargoMate_tireModel","Marshal_tirebrand","854 CargoMate","tyre_model",,
"Marshal_856 Steel Radial_tireModel","Marshal_tirebrand","856 Steel Radial","tyre_model",,
"Marshal_857 Radial_tireModel","Marshal_tirebrand","857 Radial","tyre_model",,
"Marshal_Crugen HP91_tireModel","Marshal_tirebrand","Crugen HP91","tyre_model",,
"Marshal_I'Zen KW15 _tireModel","Marshal_tirebrand","I'Zen KW15 ","tyre_model",,
"Marshal_I'Zen KW22 _tireModel","Marshal_tirebrand","I'Zen KW22 ","tyre_model",,
"Marshal_I'Zen KW31 _tireModel","Marshal_tirebrand","I'Zen KW31 ","tyre_model",,
"Marshal_I'Zen MW15 _tireModel","Marshal_tirebrand","I'Zen MW15 ","tyre_model",,
"Marshal_I'Zen RV KC15 _tireModel","Marshal_tirebrand","I'Zen RV KC15 ","tyre_model",,
"Marshal_I'Zen RV KC16 _tireModel","Marshal_tirebrand","I'Zen RV KC16 ","tyre_model",,
"Marshal_I'Zen Stud KW11_tireModel","Marshal_tirebrand","I'Zen Stud KW11","tyre_model",,
"Marshal_I'Zen Wis KW19 _tireModel","Marshal_tirebrand","I'Zen Wis KW19 ","tyre_model",,
"Marshal_Ice King KW21 _tireModel","Marshal_tirebrand","Ice King KW21 ","tyre_model",,
"Marshal_KRS 02 LongMark_tireModel","Marshal_tirebrand","KRS 02 LongMark","tyre_model",,
"Marshal_KWN 7401 _tireModel","Marshal_tirebrand","KWN 7401 ","tyre_model",,
"Marshal_Matrac DX SUV KU33_tireModel","Marshal_tirebrand","Matrac DX SUV KU33","tyre_model",,
"Marshal_Matrac FX MU11_tireModel","Marshal_tirebrand","Matrac FX MU11","tyre_model",,
"Marshal_Matrac FX MU19_tireModel","Marshal_tirebrand","Matrac FX MU19","tyre_model",,
"Marshal_Matrac MH11_tireModel","Marshal_tirebrand","Matrac MH11","tyre_model",,
"Marshal_Matrac RX MU25_tireModel","Marshal_tirebrand","Matrac RX MU25","tyre_model",,
"Marshal_Matrac STX KL12_tireModel","Marshal_tirebrand","Matrac STX KL12","tyre_model",,
"Marshal_Matrac X3 KL17_tireModel","Marshal_tirebrand","Matrac X3 KL17","tyre_model",,
"Marshal_Matrac XM KH35_tireModel","Marshal_tirebrand","Matrac XM KH35","tyre_model",,
"Marshal_Power Grip KC11 _tireModel","Marshal_tirebrand","Power Grip KC11 ","tyre_model",,
"Marshal_Road Venture AT 825_tireModel","Marshal_tirebrand","Road Venture AT 825","tyre_model",,
"Marshal_Road Venture AT KL78_tireModel","Marshal_tirebrand","Road Venture AT KL78","tyre_model",,
"Marshal_Road Venture MT 834_tireModel","Marshal_tirebrand","Road Venture MT 834","tyre_model",,
"Marshal_Road Venture MT KL71_tireModel","Marshal_tirebrand","Road Venture MT KL71","tyre_model",,
"Marshal_Road Venture PT KL51_tireModel","Marshal_tirebrand","Road Venture PT KL51","tyre_model",,
"Marshal_Road Venture SAT KL61_tireModel","Marshal_tirebrand","Road Venture SAT KL61","tyre_model",,
"Marshal_Road Venture ST KL16_tireModel","Marshal_tirebrand","Road Venture ST KL16","tyre_model",,
"Marshal_Solus KR21_tireModel","Marshal_tirebrand","Solus KR21","tyre_model",,
